Date,Product ID,Product Name,Price per Unit,Price per Unit (sold),Quantity Sold (liters/kg),Quantity in Stock (liters/kg),Expiration Date,Total Value,Days to Expire
2022-07-23,9,Paneer,53.25,51.11,949,27,2022-06-25,52006.08,31
2020-01-20,8,Buttermilk,75.29,76.96,288,697,2019-12-13,74196.78920000001,21
2020-02-27,5,Ice Cream,64.46,65.59,90,34,2020-03-15,8028.492999999999,76
2019-11-02,1,Milk,52.24,53.2,61,66,2019-10-01,6674.182400000001,27
2022-07-24,6,Curd,90.02,94.0,144,472,2022-07-22,55523.43579999999,57
2019-10-09,1,Milk,53.89,58.81,511,148,2019-09-29,35514.5878,49
2022-05-08,2,Butter,81.67,81.72,787,121,2022-04-15,74234.7632,36
2022-04-13,7,Lassi,27.37,31.42,123,55,2022-03-27,4878.7025,42
2022-09-27,9,Paneer,93.02,94.59,899,89,2022-09-03,91933.5264,35
2019-01-17,4,Yogurt,45.62,41.39,52,545,2019-01-04,27247.9136,46
2020-06-04,5,Ice Cream,40.63,36.08,137,240,2020-06-22,15353.2644,77
2019-11-08,8,Buttermilk,47.88,44.0,221,253,2019-11-10,22727.199600000004,61
2020-03-24,9,Paneer,35.29,38.27,366,258,2020-02-17,22050.6036,23
2022-04-02,9,Paneer,84.68,82.92,34,109,2022-03-06,12149.8864,32
2019-10-24,5,Ice Cream,70.52,67.94,495,257,2019-11-16,53058.5428,82
2019-12-02,6,Curd,26.87,22.78,485,392,2019-12-04,23568.7518,61
2022-08-10,5,Ice Cream,65.71,61.83,42,298,2022-08-10,22382.1402,59
2022-07-14,6,Curd,46.24,41.98,278,32,2022-07-15,14369.5424,60
2020-11-14,3,Cheese,78.68,81.2,455,148,2020-11-01,47467.644,46
2019-09-28,7,Lassi,69.95,73.59,282,221,2019-09-04,35238.7115,35
2019-11-15,7,Lassi,65.57,68.12,142,93,2019-10-13,15409.605699999998,26
2019-07-07,10,Ghee,32.13,32.97,58,39,2019-10-12,3117.5739000000003,156
2019-01-06,8,Buttermilk,61.52,57.76,111,41,2018-11-20,9400.256,12
2021-02-19,1,Milk,14.94,12.06,21,471,2021-01-25,7364.523599999999,34
2022-05-21,1,Milk,16.54,18.71,90,760,2022-04-19,14063.631199999998,27
2022-08-19,9,Paneer,82.85,81.18,2,295,2022-08-20,24680.1865,60
2021-03-10,3,Cheese,35.34,36.52,117,729,2021-03-21,29916.7236,70
2020-07-19,10,Ghee,85.47,87.38,203,477,2020-10-21,58159.7709,153
2020-09-09,7,Lassi,35.96,39.15,129,130,2020-08-25,9319.3936,44
2019-04-06,3,Cheese,11.21,8.43,310,442,2019-05-05,8433.507200000002,88
2019-02-08,9,Paneer,13.43,9.37,381,378,2018-12-29,10197.5333,18
2022-10-27,3,Cheese,50.32,50.23,341,279,2022-11-18,31202.4256,81
2020-11-15,2,Butter,40.67,40.19,137,661,2020-11-28,32468.081100000003,72
2021-07-05,9,Paneer,32.93,28.04,14,7,2021-06-07,722.1549,31
2019-05-25,8,Buttermilk,65.45,66.03,48,81,2019-04-24,8472.5025,28
2019-12-15,10,Ghee,83.59,83.23,520,204,2020-02-21,60568.47810000001,127
2020-08-21,7,Lassi,63.96,66.52,2,14,2020-08-06,1039.35,44
2022-01-04,4,Yogurt,38.5,40.11,690,191,2022-01-04,33940.83,59
2020-04-11,5,Ice Cream,71.06,71.44,165,473,2020-05-06,45375.363,84
2020-04-12,10,Ghee,64.88,59.91,237,90,2020-07-02,21217.0576,140
2021-04-01,4,Yogurt,36.88,38.84,77,280,2021-03-18,13176.1176,45
2022-09-06,2,Butter,59.92,62.99,601,327,2022-09-13,55650.7,66
2022-10-19,10,Ghee,66.64,71.39,12,160,2023-01-11,11512.06,143
2019-11-24,5,Ice Cream,18.25,19.58,244,439,2019-11-22,12472.5975,57
2019-03-06,10,Ghee,80.02,76.34,214,270,2019-06-24,38765.689,169
2022-09-18,8,Buttermilk,18.38,19.25,439,395,2022-09-20,15329.2876,61
2019-02-10,1,Milk,48.31,47.96,70,779,2019-01-11,41043.6929,29
2019-10-08,2,Butter,94.21,92.84,9,44,2019-09-24,5076.9769,45
2019-11-26,1,Milk,94.44,95.76,60,170,2019-09-30,21745.7544,2
2022-06-26,1,Milk,10.62,10.0,93,33,2022-06-09,1346.1912,42
2021-03-19,4,Yogurt,11.53,14.48,462,74,2021-03-31,6191.4947,71
2019-08-01,6,Curd,56.31,53.33,17,108,2019-06-28,7089.429000000001,25
2020-05-27,5,Ice Cream,78.43,79.22,235,158,2020-05-05,30881.028200000004,37
2021-06-27,4,Yogurt,78.52,75.31,502,471,2021-07-08,76428.2272,70
2021-02-10,10,Ghee,88.69,85.26,71,720,2021-03-04,70177.73629999999,81
2022-12-16,8,Buttermilk,74.14,70.77,309,328,2022-11-13,47257.5774,26
2019-08-02,9,Paneer,16.33,18.1,23,2,2019-06-23,419.5177,19
2021-08-09,7,Lassi,58.03,59.66,257,634,2021-07-07,51741.2889,26
2019-08-20,1,Milk,17.69,19.74,556,272,2019-09-04,14663.948600000002,74
2021-05-05,1,Milk,82.22,79.69,192,8,2021-04-23,16520.4646,47
2019-02-02,7,Lassi,27.73,28.12,13,257,2019-02-07,7509.8386,64
2021-08-09,4,Yogurt,57.14,52.67,73,161,2021-08-19,13425.043,69
2020-11-02,3,Cheese,67.77,66.37,37,359,2020-11-13,26887.0698,70
2019-12-19,4,Yogurt,79.32,82.16,201,240,2019-12-19,34981.706399999995,59
2019-01-09,8,Buttermilk,19.8,16.49,394,268,2019-01-08,13108.59,58
2021-07-13,9,Paneer,95.52,97.67,109,734,2021-06-29,80550.1056,45
2021-01-10,6,Curd,84.11,85.01,267,220,2021-01-02,40995.214,51
2021-10-18,10,Ghee,18.91,14.66,338,648,2021-11-08,18653.0131,80
2019-01-09,6,Curd,92.01,93.5,295,280,2019-01-04,52930.5927,54
2019-10-04,3,Cheese,14.68,19.27,435,304,2019-11-03,10859.2364,89
2021-02-25,7,Lassi,84.22,79.41,356,223,2021-03-03,48792.857,65
2020-06-27,8,Buttermilk,35.66,33.14,268,568,2020-06-19,29846.3502,51
2022-05-12,3,Cheese,97.94,101.22,72,542,2022-07-11,60135.16,119
2022-04-25,2,Butter,31.05,30.48,19,3,2022-04-26,694.278,60
2022-06-22,10,Ghee,74.86,76.38,221,147,2022-08-23,27579.1726,121
2020-10-07,9,Paneer,82.96,81.05,96,249,2020-09-27,28673.4648,49
2021-02-25,3,Cheese,16.13,11.72,11,2,2021-03-31,218.8841,93
2019-11-22,6,Curd,47.95,49.37,57,203,2019-10-05,12503.9215,11
2019-01-27,10,Ghee,36.37,40.53,9,447,2019-05-17,16620.7263,169
2020-07-07,1,Milk,46.67,43.05,4,176,2020-07-18,8427.2019,70
2019-09-11,7,Lassi,69.61,74.58,472,121,2019-09-15,41279.4261,63
2020-11-08,9,Paneer,40.54,43.05,87,70,2020-09-21,6390.7256,11
2021-05-02,4,Yogurt,68.3,69.42,74,16,2021-05-16,6192.761,73
2022-05-21,3,Cheese,79.49,81.69,549,45,2022-04-23,47246.4713,31
2022-06-27,10,Ghee,57.49,62.14,1,85,2022-08-21,4974.0348,114
2022-08-09,6,Curd,63.81,66.4,52,860,2022-06-24,58257.253800000006,13
2020-08-26,4,Yogurt,40.82,41.27,35,97,2020-08-03,5417.6304,36
2020-06-06,4,Yogurt,63.64,68.44,5,553,2020-05-07,35548.031200000005,29
2020-12-06,5,Ice Cream,89.85,90.71,244,258,2020-11-06,45134.35049999999,29
2020-08-11,10,Ghee,97.53,92.77,78,391,2020-10-07,45801.0633,116
2020-06-25,10,Ghee,81.4,80.47,48,622,2020-10-26,54540.442,182
2022-11-20,10,Ghee,96.98,98.77,245,251,2023-01-10,48135.0532,110
2019-09-16,5,Ice Cream,27.14,29.59,571,304,2019-10-01,23757.5418,74
2022-12-02,8,Buttermilk,36.58,35.27,13,7,2022-11-04,753.1822,31
2019-06-24,2,Butter,49.97,47.93,690,13,2019-06-30,35137.904599999994,65
2019-01-21,4,Yogurt,44.87,43.17,243,200,2019-01-10,19909.2677,48
2019-06-06,4,Yogurt,34.57,33.07,552,215,2019-06-12,26529.7094,65
2019-04-24,10,Ghee,98.39,102.43,161,173,2019-06-20,32917.3584,116
2019-08-23,7,Lassi,27.38,24.57,778,10,2019-07-14,21600.3558,19
2022-07-24,2,Butter,51.67,53.19,241,26,2022-06-21,13813.457799999998,26
2021-05-01,9,Paneer,71.61,70.92,157,14,2021-05-07,12256.7676,65
2020-06-05,9,Paneer,30.38,33.93,38,398,2020-04-25,13252.3636,18
2019-08-01,4,Yogurt,83.3,88.08,294,263,2019-07-01,46470.571,28
2021-09-06,6,Curd,36.3,39.92,737,164,2021-09-04,32738.244,57
2020-09-04,7,Lassi,45.0,46.63,590,209,2020-09-01,35969.85,56
2020-11-14,3,Cheese,71.2,68.55,426,176,2020-12-13,42931.46400000001,88
2021-03-02,1,Milk,26.02,30.97,476,281,2021-02-08,19711.451,37
2020-09-10,8,Buttermilk,73.85,70.94,211,517,2020-09-03,53796.0325,52
2019-04-01,6,Curd,85.59,83.73,214,59,2019-02-20,23370.3495,19
2019-10-18,1,Milk,76.31,73.32,449,89,2019-09-09,41066.2265,20
2020-05-26,6,Curd,28.69,32.53,104,248,2020-05-15,10118.3892,48
2021-12-24,6,Curd,51.91,50.41,582,230,2021-11-30,42170.6458,35
2019-09-20,3,Cheese,25.15,20.17,649,27,2019-11-05,17003.412,105
2020-03-26,2,Butter,80.91,84.25,19,227,2020-03-06,19978.2972,39
2020-03-02,1,Milk,45.14,47.33,8,23,2020-02-06,1409.2708,34
2022-05-07,2,Butter,82.89,85.23,108,156,2022-05-07,21889.5912,59
2019-05-10,1,Milk,16.89,18.43,367,525,2019-04-24,15066.2178,43
2019-01-18,1,Milk,90.18,91.04,353,58,2019-01-20,37137.9276,61
2021-05-07,4,Yogurt,12.17,13.68,738,79,2021-05-04,9953.9647,56
2020-12-02,1,Milk,34.03,37.97,329,408,2020-10-20,25099.1668,16
2020-01-07,3,Cheese,31.26,28.21,169,674,2020-02-24,26360.3076,107
2021-06-21,1,Milk,92.03,96.62,612,116,2021-06-06,67064.10160000001,44
2021-04-07,3,Cheese,41.98,39.4,15,3,2021-04-30,782.0873999999999,82
2019-01-14,3,Cheese,37.91,39.67,167,81,2019-02-28,9430.4916,104
2022-07-15,2,Butter,46.31,49.0,433,184,2022-08-09,28589.015400000004,84
2022-05-15,2,Butter,14.19,17.96,9,89,2022-05-09,1399.4178,53
2020-02-10,3,Cheese,24.9,27.5,220,436,2020-03-02,16352.826,80
2021-08-04,8,Buttermilk,79.34,75.28,180,138,2021-06-25,25271.3768,19
2021-12-01,10,Ghee,10.56,15.19,335,52,2022-02-06,4089.888,126
2019-08-05,1,Milk,22.25,27.02,473,158,2019-08-09,14058.885,63
2022-01-26,1,Milk,90.62,91.17,218,393,2022-01-27,55389.6626,60
2022-06-25,9,Paneer,72.79,72.4,282,396,2022-05-18,49353.8037,21
2021-04-01,9,Paneer,67.53,68.87,101,23,2021-03-23,8429.0946,50
2019-07-04,6,Curd,50.97,50.92,523,48,2019-06-22,29125.7871,47
2020-06-03,1,Milk,60.09,56.95,216,277,2020-05-30,29639.3925,55
2022-08-09,2,Butter,98.28,98.95,199,280,2022-09-09,47132.1396,90
2022-06-26,8,Buttermilk,85.08,82.79,25,98,2022-06-09,10490.364,42
2019-06-11,8,Buttermilk,38.62,33.72,552,197,2019-06-15,28938.7384,63
2019-08-05,7,Lassi,78.79,74.0,524,120,2019-07-20,50812.458900000005,43
2021-02-23,1,Milk,25.98,25.85,4,27,2021-01-13,809.2769999999999,18
2021-06-18,3,Cheese,64.68,68.73,26,753,2021-06-25,50414.179200000006,66
2019-07-25,5,Ice Cream,77.61,80.43,169,472,2019-08-08,49751.8905,73
2019-11-27,7,Lassi,51.3,52.25,174,108,2019-11-19,14481.477,51
2019-12-13,7,Lassi,93.28,92.87,767,21,2019-11-17,73578.3312,33
2021-04-11,7,Lassi,29.74,27.2,309,433,2021-04-14,22079.5708,62
2022-11-27,2,Butter,95.27,94.74,153,200,2022-12-05,33679.8504,67
2020-02-27,9,Paneer,40.36,35.69,433,476,2020-01-22,36701.7696,23
2022-11-20,6,Curd,98.45,101.84,682,241,2022-10-24,90942.203,32
2021-08-09,3,Cheese,41.7,41.18,327,62,2021-08-28,16251.324000000002,78
2020-02-17,4,Yogurt,52.5,50.28,144,1,2020-03-02,7632.45,73
2020-05-23,8,Buttermilk,80.4,78.42,304,391,2020-04-17,55933.47600000001,23
2019-06-01,3,Cheese,47.2,49.08,371,474,2019-07-26,39903.352,114
2020-01-21,2,Butter,97.83,101.06,10,545,2020-02-21,54342.6084,90
2021-02-14,6,Curd,23.68,23.98,224,553,2021-02-17,18404.096,62
2021-07-28,1,Milk,46.39,48.17,313,203,2021-06-25,23970.1769,26
2021-08-28,7,Lassi,90.47,88.27,67,1,2021-09-08,6229.7642,70
2019-06-11,7,Lassi,48.32,51.48,340,56,2019-06-15,19169.9936,63
2019-01-24,1,Milk,70.75,70.83,30,34,2018-12-05,4546.395,9
2022-06-25,2,Butter,81.4,83.96,246,65,2022-06-29,25320.284000000003,63
2020-05-23,9,Paneer,72.58,69.49,290,169,2020-05-19,33343.252,55
2019-09-08,8,Buttermilk,12.11,8.18,18,74,2019-08-03,1120.5383,23
2021-07-11,3,Cheese,59.71,59.86,132,780,2021-06-27,54469.8504,45
2022-04-26,9,Paneer,40.96,38.9,208,455,2022-03-27,27165.4912,29
2020-02-16,4,Yogurt,99.37,102.33,51,82,2020-02-06,13262.9139,49
2022-03-04,8,Buttermilk,64.61,67.14,148,347,2022-01-13,31987.7649,9
2020-10-12,2,Butter,40.15,39.22,342,599,2020-10-16,37809.6565,63
2019-06-21,6,Curd,54.69,57.01,7,13,2019-05-28,1125.5202,35
2019-11-13,3,Cheese,84.78,79.93,99,145,2019-10-22,20719.3842,37
2019-09-22,2,Butter,33.16,31.11,25,3,2019-10-17,942.4072,84
2021-10-24,10,Ghee,57.42,55.82,89,367,2022-02-24,26209.9332,182
2022-06-25,5,Ice Cream,86.39,87.05,588,230,2022-06-19,70708.4872,53
2019-02-18,3,Cheese,61.11,61.17,366,193,2019-04-04,34167.8232,104
2021-02-22,6,Curd,56.93,53.77,359,375,2021-01-15,41792.313,21
2019-01-01,7,Lassi,89.01,92.35,429,534,2019-01-13,85730.8716,71
2022-08-15,1,Milk,12.43,8.07,940,49,2022-08-18,12298.4906,62
2020-11-10,5,Ice Cream,48.94,44.1,117,341,2020-10-12,22448.778,30
2019-01-11,3,Cheese,34.7,32.71,125,322,2019-02-04,15523.045000000002,83
2022-05-20,5,Ice Cream,49.39,49.29,71,56,2022-05-09,6293.7677,48
2020-04-14,2,Butter,69.69,74.23,286,21,2020-04-29,21415.0401,74
2019-09-16,1,Milk,74.09,71.08,860,127,2019-08-21,73136.4617,33
2020-09-05,7,Lassi,25.71,26.57,86,112,2020-07-26,5101.3782,18
2020-05-13,3,Cheese,47.81,51.3,86,274,2020-07-03,17242.6765,110
2020-09-22,5,Ice Cream,50.17,49.17,27,10,2020-10-14,1856.7917,81
2022-07-01,6,Curd,19.04,20.77,419,537,2022-05-08,18210.4272,5
2019-03-17,4,Yogurt,59.73,60.32,50,55,2019-02-22,6285.3879,36
2019-03-18,8,Buttermilk,90.57,93.05,115,90,2019-02-17,18585.8697,30
2020-04-21,5,Ice Cream,18.67,16.92,240,259,2020-05-17,9318.7571,85
2021-12-01,5,Ice Cream,94.0,92.81,91,778,2021-11-10,81766.84,38
2021-11-24,3,Cheese,78.15,83.14,88,569,2021-12-12,51402.381,77
2020-07-07,4,Yogurt,21.1,22.96,297,81,2020-07-26,7995.001000000001,78
2022-10-23,9,Paneer,13.69,14.54,139,73,2022-09-13,2907.756,19
2019-06-23,7,Lassi,73.06,74.06,25,111,2019-06-05,9938.3518,41
2021-03-15,5,Ice Cream,95.38,98.03,386,318,2021-03-15,67147.51999999999,59
2020-09-18,9,Paneer,73.13,73.22,13,108,2020-09-16,8917.4722,57
2019-01-03,8,Buttermilk,91.3,93.05,342,106,2018-12-07,40954.441,32
2021-08-21,10,Ghee,93.33,96.34,32,95,2021-09-26,11891.1753,95
2020-03-25,7,Lassi,53.39,49.82,201,729,2020-02-24,49705.0222,29
2021-03-19,5,Ice Cream,25.46,20.59,16,306,2021-02-19,8218.488000000001,31
2019-07-14,4,Yogurt,45.82,48.66,893,45,2019-06-24,42993.3642,39
2022-05-24,9,Paneer,47.46,44.8,327,482,2022-04-28,38424.5652,33
2021-11-04,7,Lassi,39.97,44.94,650,134,2021-10-07,31367.6566,31
2022-02-14,3,Cheese,29.44,24.98,17,784,2022-02-16,23594.393600000003,61
2021-03-11,5,Ice Cream,41.27,37.96,122,212,2021-03-10,13785.0054,58
2020-09-24,10,Ghee,42.16,44.57,298,157,2020-11-16,19197.1344,112
2020-07-26,2,Butter,19.57,19.27,35,357,2020-07-24,7671.6357,57
2020-05-26,6,Curd,25.58,24.75,625,213,2020-05-30,21453.4344,63
2021-12-22,7,Lassi,62.12,61.72,537,187,2021-12-13,45032.0304,50
2022-01-13,3,Cheese,78.95,76.6,609,255,2022-02-13,68239.64300000001,90
2020-08-21,2,Butter,53.23,52.43,351,162,2020-07-21,27322.958999999995,28
2022-10-24,4,Yogurt,84.77,80.1,267,32,2022-10-29,25362.3363,64
2022-11-23,6,Curd,82.57,77.84,76,458,2022-10-18,44127.05939999999,23
2020-07-11,7,Lassi,80.8,76.09,232,241,2020-05-26,38270.92,13
2019-12-17,2,Butter,67.44,65.56,158,439,2020-01-19,40292.7024,92
2020-05-27,3,Cheese,86.06,89.73,82,128,2020-07-29,18144.0298,122
2022-10-01,2,Butter,79.45,75.91,53,470,2022-10-07,41617.499,65
2021-06-06,10,Ghee,20.61,19.6,373,251,2021-07-01,12866.823,84
2019-11-14,7,Lassi,12.12,8.54,527,132,2019-11-14,7988.0496,59
2019-06-12,6,Curd,30.72,27.78,311,330,2019-06-09,19707.4944,56
2020-07-18,9,Paneer,33.17,35.6,237,595,2020-07-19,27621.3224,60
2019-11-08,3,Cheese,87.91,91.65,642,37,2019-12-10,59777.0418,91
2019-01-20,5,Ice Cream,42.39,43.22,59,258,2019-01-31,13456.7055,70
2019-03-25,7,Lassi,73.92,69.47,184,99,2019-03-19,20965.1904,53
2021-10-26,7,Lassi,16.2,19.65,253,50,2021-09-29,4916.862,32
2021-10-12,8,Buttermilk,26.05,30.36,746,187,2021-08-30,24310.381,16
2022-06-23,1,Milk,42.54,44.47,74,490,2022-05-23,24013.83,28
2019-12-12,7,Lassi,18.31,15.81,377,290,2019-11-21,12222.657399999998,38
2020-06-12,1,Milk,41.34,44.43,579,231,2020-06-04,33508.137,51
2021-08-11,3,Cheese,22.73,18.38,265,702,2021-07-30,21983.3195,47
2022-08-15,7,Lassi,14.3,12.05,2,7,2022-08-25,128.986,69
2022-01-27,6,Curd,13.91,10.46,33,136,2022-01-06,2360.9443,38
2019-09-27,1,Milk,88.49,89.36,540,37,2019-08-31,51070.2337,32
2022-08-27,9,Paneer,60.63,58.45,8,18,2022-07-13,1596.3879,14
2022-02-12,4,Yogurt,37.66,35.85,368,115,2022-03-06,18213.8824,81
2022-10-11,9,Paneer,83.67,84.81,77,107,2022-10-10,15448.8288,58
2019-03-16,3,Cheese,54.59,51.93,107,849,2019-04-13,52236.625100000005,87
2021-04-13,3,Cheese,81.41,80.98,18,398,2021-05-02,33945.5277,78
2019-12-21,9,Paneer,22.54,25.02,211,200,2019-12-10,9271.1528,48
2019-12-14,7,Lassi,52.35,53.55,1,32,2019-11-12,1743.7785,27
2021-11-25,10,Ghee,34.31,29.7,36,37,2022-04-15,2536.1952,200
2021-11-14,4,Yogurt,74.32,72.72,113,608,2021-11-01,53650.12159999999,46
2021-10-21,2,Butter,66.49,61.71,394,241,2021-11-01,42221.15,70
2022-07-25,9,Paneer,49.01,53.43,52,162,2022-07-05,10515.5856,39
2022-08-23,2,Butter,47.7,47.63,541,379,2022-08-20,43886.385,56
2021-10-20,6,Curd,11.85,16.44,418,8,2021-09-29,5050.233,38
2021-01-18,8,Buttermilk,55.46,50.55,8,536,2021-01-09,30217.381,50
2020-01-13,5,Ice Cream,33.35,36.2,43,65,2019-12-23,3606.1355,38
2022-02-08,5,Ice Cream,88.25,87.13,448,273,2022-02-23,63636.192500000005,74
2022-08-05,1,Milk,37.89,39.54,420,30,2022-08-03,17085.3588,57
2022-05-05,3,Cheese,89.38,89.46,38,79,2022-07-21,10473.5484,136
2022-06-21,7,Lassi,25.81,25.78,225,329,2022-06-27,14314.7422,65
2019-09-13,8,Buttermilk,96.5,95.15,467,349,2019-09-01,78799.005,47
2020-08-10,10,Ghee,72.8,68.68,355,14,2020-12-14,26883.583999999995,185
2020-06-08,10,Ghee,47.84,48.77,423,346,2020-08-17,36822.448,129
2022-10-14,2,Butter,60.91,61.67,62,742,2022-11-08,49024.6317,84
2021-01-22,3,Cheese,47.56,44.65,99,328,2021-02-11,20343.314400000003,79
2022-07-08,5,Ice Cream,36.01,35.4,275,547,2022-06-22,29630.4684,43
2019-08-07,5,Ice Cream,41.7,45.14,854,16,2019-09-05,36305.271,88
2022-03-07,6,Curd,15.18,17.87,547,162,2022-03-09,10776.737399999998,61
2022-08-07,4,Yogurt,77.9,79.42,78,76,2022-07-31,12037.108000000002,52
2019-12-15,2,Butter,11.46,11.68,339,22,2019-12-09,4147.947,53
2021-08-04,9,Paneer,69.57,65.84,42,611,2021-08-01,45445.9068,56
2020-09-09,4,Yogurt,13.24,10.97,155,95,2020-08-28,3313.5748000000003,47
2021-06-21,6,Curd,32.9,36.53,409,431,2021-05-20,27660.017,27
2019-07-13,5,Ice Cream,76.3,76.29,178,98,2019-07-23,21104.58,69
2019-02-15,10,Ghee,31.71,36.25,43,23,2019-04-17,2097.6165,120
2020-06-24,7,Lassi,87.33,91.62,818,40,2020-06-15,75000.7506,50
2020-06-11,5,Ice Cream,77.62,75.61,186,80,2020-07-01,20666.325,79
2019-08-21,3,Cheese,80.81,81.51,15,122,2019-09-29,11130.7694,98
2022-11-21,10,Ghee,37.57,33.67,244,344,2023-01-18,22122.7188,117
2020-12-19,6,Curd,23.79,22.21,509,35,2020-12-02,12943.6632,42
2020-04-20,9,Paneer,41.33,39.07,753,138,2020-04-27,36859.7472,66
2022-08-23,2,Butter,23.27,23.94,221,528,2022-09-08,17447.3806,75
2022-01-27,6,Curd,30.53,32.18,232,380,2022-01-31,18700.5409,63
2022-07-09,9,Paneer,48.58,52.52,565,8,2022-06-13,27866.4596,33
2019-10-10,4,Yogurt,62.49,66.78,225,314,2019-09-23,33719.604,42
2022-01-01,8,Buttermilk,58.44,62.05,412,497,2021-12-12,53121.96,39
2021-02-13,7,Lassi,63.24,58.71,319,55,2021-01-15,23655.5544,30
2022-02-17,6,Curd,11.33,10.61,106,97,2022-02-14,2307.4678,56
2022-09-11,7,Lassi,98.48,97.52,575,291,2022-08-10,85357.54000000001,27
2022-11-12,5,Ice Cream,41.04,41.78,279,300,2022-11-20,23788.0152,67
2022-05-01,4,Yogurt,28.47,27.9,4,640,2022-04-13,18342.0822,41
2021-07-21,1,Milk,30.14,30.48,84,119,2021-06-07,6141.9292000000005,15
2019-09-01,5,Ice Cream,10.68,15.25,104,85,2019-09-05,2025.6756,63
2022-07-01,9,Paneer,86.3,82.49,81,634,2022-05-27,61760.595,24
2020-11-22,2,Butter,15.51,20.25,524,251,2020-11-25,12029.8662,62
2022-12-08,6,Curd,11.37,7.11,440,46,2022-11-02,5526.2748,23
2022-04-16,6,Curd,83.22,86.17,299,274,2022-04-15,47751.636,58
2019-02-11,5,Ice Cream,29.79,25.09,930,32,2019-01-25,28658.5758,42
2019-10-10,9,Paneer,34.39,34.03,195,100,2019-09-09,10151.928,28
2019-04-21,8,Buttermilk,63.12,66.1,8,7,2019-04-08,999.8208,46
2020-04-04,9,Paneer,71.53,68.13,30,129,2020-03-28,11422.6257,52
2021-11-17,9,Paneer,13.7,16.38,59,77,2021-10-12,1865.529,23
2021-02-07,7,Lassi,38.67,40.95,573,39,2021-02-01,23700.069600000003,53
2019-07-06,5,Ice Cream,63.44,62.65,749,90,2019-07-18,53242.6544,71
2020-07-25,6,Curd,44.38,42.78,116,201,2020-06-09,14078.667400000002,13
2020-03-20,6,Curd,43.05,39.73,261,210,2020-02-07,20279.5635,17
2020-02-21,8,Buttermilk,74.99,70.08,161,4,2020-02-27,12399.596499999998,65
2022-04-10,2,Butter,97.42,95.66,98,532,2022-04-27,61442.79400000001,76
2022-12-18,3,Cheese,50.09,49.84,394,94,2022-12-30,24475.9776,71
2022-07-22,1,Milk,18.98,22.22,4,54,2022-07-14,1108.6218,51
2020-08-04,1,Milk,70.64,69.84,4,22,2020-07-06,1900.9224,30
2021-07-06,1,Milk,44.41,44.03,7,473,2021-06-07,21359.8777,30
2022-05-09,9,Paneer,80.19,79.74,18,791,2022-05-12,64880.9271,62
2022-08-14,3,Cheese,77.71,78.62,807,123,2022-08-19,72342.57029999999,64
2019-01-07,7,Lassi,23.26,22.17,122,664,2019-01-13,18300.968,65
2020-05-04,4,Yogurt,18.45,22.42,9,1,2020-05-15,193.356,70
2021-10-17,5,Ice Cream,89.57,93.63,45,38,2021-10-13,7463.8681,55
2019-06-13,4,Yogurt,25.42,22.22,495,374,2019-05-21,22107.774,36
2020-11-27,8,Buttermilk,15.39,18.21,40,0,2020-11-26,630.2205,58
2019-09-22,6,Curd,23.49,23.69,193,375,2019-08-04,13351.2462,10
2022-10-05,7,Lassi,91.47,96.01,39,14,2022-09-10,4934.806500000001,34
2022-04-11,2,Butter,37.99,33.71,239,30,2022-03-29,10229.1874,46
2019-08-01,10,Ghee,76.22,77.55,229,45,2019-10-26,20915.5302,145
2022-01-10,10,Ghee,15.95,19.84,553,5,2022-02-12,8902.8115,92
2022-01-28,4,Yogurt,51.61,46.97,306,463,2022-01-04,39728.8619,35
2021-12-20,1,Milk,24.27,20.46,540,445,2021-12-27,23911.5321,66
2021-10-17,6,Curd,36.95,38.85,86,267,2021-08-28,13077.713500000002,9
2022-04-19,1,Milk,54.26,53.18,422,110,2022-02-22,28918.9522,3
2020-04-04,10,Ghee,66.98,63.97,343,579,2020-05-01,61770.295600000005,86
2021-03-26,2,Butter,77.94,81.64,10,41,2021-04-15,3992.0868,79
2022-06-13,9,Paneer,11.02,9.81,375,33,2022-05-20,4506.9596,35
2021-06-05,5,Ice Cream,90.28,93.41,69,402,2021-05-16,42532.7136,39
2022-11-19,9,Paneer,51.46,54.92,144,188,2022-10-29,17106.3332,38
2021-12-07,6,Curd,52.38,48.55,50,869,2021-12-08,48178.6002,60
2021-07-07,8,Buttermilk,87.19,82.29,219,122,2021-07-14,29764.9222,66
2019-11-13,7,Lassi,44.14,44.73,13,287,2019-11-16,13277.7534,62
2020-01-23,4,Yogurt,65.43,67.93,119,10,2020-01-22,8502.6285,58
2021-03-23,5,Ice Cream,42.81,41.48,280,376,2021-02-21,28105.6212,29
2020-12-06,3,Cheese,83.37,84.9,302,326,2021-01-05,52360.5285,89
2021-04-20,9,Paneer,27.84,22.94,30,48,2021-03-10,2178.2016,18
2021-07-27,2,Butter,11.47,10.78,157,679,2021-08-14,9591.328700000002,77
2022-01-23,3,Cheese,73.89,70.38,466,385,2022-03-03,62947.6299,98
2020-09-11,6,Curd,96.56,97.53,434,38,2020-08-19,45652.6024,36
2020-10-03,6,Curd,17.69,19.41,46,146,2020-09-11,3406.3864000000003,37
2022-02-18,9,Paneer,70.2,71.27,424,383,2022-02-07,56690.712,48
2022-11-25,6,Curd,55.54,53.59,532,312,2022-11-26,46927.9676,60
2022-03-16,7,Lassi,82.92,83.85,200,689,2022-03-27,73761.486,70
